order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status,item_count,total_qty,order_value,top_category,signup_date,segment,risk_profile,new_user_flag,payment_fail_count,rto_flag,refund_flag,refund_amount,discount_pct_check,high_discount_flag,cod_flag,order_hour,late_night_flag,payment_fail_flag,qty_outlier_flag,order_value_zscore,high_value_flag,device_user_count,device_reuse_flag,top_risk_reasons,signal_count,week_start,risk_band,recommended_action
O000001740,S000039368,U002607,2025-10-12 08:28:07,search,mobile,D11bb6c50c1,IPa62ffe61d0,574441.0,tier2,upi,FLASH40,13016.4,500.0,0.0,12516.4,1,placed,1,3,4338.8,Electronics,2025-08-17,value,coupon_abuser,0,2,0.0,0.0,0.0,3.8413078885098795,0,0,8,0,1,0,1.1089632042018982,0,1,0,Card Testing,1.0,2025-10-06,Low,Flag for Review
O000001741,S000039369,U000175,2025-10-12 02:15:38,referral,mobile,Dbe0e601a9d,IPf8bfe61177,563966.0,tier2,card,NO_COUPON,2866.95,0.0,0.0,2866.95,1,placed,1,3,955.65,Home,2025-09-10,value,normal,0,1,0.0,0.0,0.0,0.0,0,0,2,1,0,0,-0.5350039263113394,0,1,0,Late Night Order,1.0,2025-10-06,Low,Flag for Review
O000001742,S000039373,U001223,2025-10-12 12:40:42,organic,mobile,D386efbe882,IP222a7c09c5,576422.0,tier1,netbanking,NO_COUPON,3012.09,0.0,0.0,3012.09,1,placed,4,6,2086.88,Books,2025-06-22,value,normal,0,1,0.0,0.0,0.0,0.0,0,0,12,0,0,0,-0.5114947322838116,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001743,S000039374,U001017,2025-10-12 05:09:17,referral,web,Defa9c8a6f0,IPb2791b1031,576422.0,tier3,card,NO_COUPON,9419.18,0.0,0.0,9419.18,1,placed,4,8,5288.61,Grocery,2025-09-03,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.5262999622306753,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001744,S000039383,U001447,2025-10-12 19:11:50,organic,mobile,D5b90717bb4,IP8da7ef4685,575618.0,tier1,card,FLASH40,2468.86,500.0,0.0,1968.86,1,placed,1,2,1234.43,Fashion,2025-06-11,value,normal,0,0,0.0,0.0,0.0,20.252262177685246,1,0,19,0,0,0,-0.5994849449858503,0,1,0,High Discount,1.0,2025-10-06,Low,Flag for Review
O000001745,S000039394,U000063,2025-10-12 00:28:49,organic,web,D4826184800,IP8f71a1dc99,565894.0,tier1,upi,NO_COUPON,11387.58,0.0,0.0,11387.58,1,placed,2,5,4291.66,Electronics,2025-09-24,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.8451334852001225,0,1,0,Late Night Order,1.0,2025-10-06,Low,Flag for Review
O000001746,S000039436,U002940,2025-10-12 08:19:59,paid_social,web,D3c590ea34c,IP65a5b3f52a,565285.0,tier2,card,CPN011,2669.55,250.0,0.0,2419.55,1,placed,3,5,1390.95,Grocery,2025-05-25,value,normal,0,0,0.0,0.0,0.0,9.364874229739094,0,0,8,0,0,0,-0.5669779851582042,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001747,S000039447,U003063,2025-10-12 15:59:32,email,web,D_RING_02,IP_RING_SHAR,563967.0,tier2,upi,NO_COUPON,5426.66,0.0,0.0,5426.66,1,placed,4,7,3918.98,Books,2025-06-28,value,rto_prone,0,0,0.0,0.0,0.0,0.0,0,0,15,0,0,0,-0.12039238542527765,0,12,1,Device Shared 3+ Accounts,1.0,2025-10-06,Low,Flag for Review
O000001748,S000039454,U003089,2025-10-12 17:06:45,organic,mobile,D7e4e4fabe3,IP2369a1761e,577522.0,tier1,cod,SHIPFREE,2478.36,80.0,0.0,2398.36,1,placed,4,7,2036.83,Books,2025-06-14,value,normal,0,0,0.0,0.0,0.0,3.2279410577962846,0,1,17,0,0,0,-0.5979461731568472,0,1,0,Cash on Delivery,1.0,2025-10-06,Low,Flag for Review
O000001749,S000039529,U000105,2025-10-13 00:03:18,search,web,Dfe41f07eb4,IPbdfa93e931,572769.0,tier1,upi,NO_COUPON,4977.86,0.0,0.0,4977.86,1,placed,4,10,1958.98,Beauty,2025-05-31,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,-0.19308720614702526,0,1,0,Late Night Order,1.0,2025-10-13,Low,Flag for Review
O000001750,S000039543,U001070,2025-10-12 13:26:01,search,web,D717c6cc376,IP12a6b2d4f7,576334.0,tier2,upi,NO_COUPON,3351.49,0.0,0.0,3351.49,1,placed,2,3,2647.45,Fashion,2025-07-27,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,13,0,0,0,-0.45652008399290006,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001752,S000039605,U000906,2025-10-12 06:47:44,search,mobile,D03e3b3f171,IP6e452a1946,572769.0,tier2,cod,NO_COUPON,1225.91,0.0,0.0,1225.91,1,placed,2,5,541.04,Grocery,2025-07-02,value,normal,0,0,0.0,0.0,0.0,0.0,0,1,6,0,0,0,-0.800812991813159,0,1,0,Cash on Delivery,1.0,2025-10-06,Low,Flag for Review
O000001754,S000039630,U003176,2025-10-12 05:21:18,search,web,Da6bdea553a,IP12effe9972,579266.0,tier1,cod,NO_COUPON,9736.92,0.0,0.0,9736.92,1,placed,2,6,3245.64,Grocery,2025-07-22,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,5,0,0,0,0.5777662107514597,0,1,0,Cash on Delivery,1.0,2025-10-06,Low,Flag for Review
O000001755,S000039658,U000675,2025-10-12 21:22:19,organic,web,D8dbe506e7a,IP2faf55f201,577626.0,tier3,card,NO_COUPON,4337.78,0.0,0.0,4337.78,1,placed,3,4,3090.2599999999998,Sports,2025-07-04,value,coupon_abuser,0,2,0.0,0.0,0.0,0.0,0,0,21,0,1,0,-0.29676479270579575,0,1,0,Card Testing,1.0,2025-10-06,Low,Flag for Review
O000001756,S000039667,U000831,2025-10-12 08:50:11,referral,mobile,De168f12d16,IP8fa081f880,572495.0,tier3,cod,NO_COUPON,678.47,0.0,0.0,678.47,1,placed,2,2,678.47,Grocery,2025-07-19,premium,normal,0,0,0.0,0.0,0.0,0.0,0,1,8,0,0,0,-0.889485123399419,0,1,0,Cash on Delivery,1.0,2025-10-06,Low,Flag for Review
O000001757,S000039676,U001284,2025-10-12 20:01:17,search,mobile,Dbfcbdde290,IP589a68704b,576422.0,tier2,card,NO_COUPON,1646.64,0.0,0.0,1646.64,1,placed,3,4,1248.4,Home,2025-08-19,value,normal,0,0,0.0,1.0,1552.0,0.0,0,0,20,0,0,0,-0.7326648369061606,0,1,0,Refund History,1.0,2025-10-06,Low,Flag for Review
O000001758,S000039713,U002172,2025-10-12 00:55:24,organic,mobile,D7ddc0b13e3,IPbd1b8d1774,563966.0,tier1,netbanking,NO_COUPON,4061.64,0.0,0.0,4061.64,1,placed,4,8,2955.12,Books,2025-06-21,value,normal,0,2,0.0,0.0,0.0,0.0,0,0,0,1,1,0,-0.34149284037536654,0,1,0,Late Night Order | Card Testing,2.0,2025-10-06,Medium,Flag for Review
O000001760,S000039740,U000145,2025-10-12 21:40:13,organic,mobile,D1e1b2d8a11,IP6e91c3f180,572495.0,tier3,cod,FLAT150,2377.02,150.0,0.0,2227.02,1,placed,1,3,792.34,Sports,2025-06-21,value,normal,0,0,0.0,0.0,0.0,6.310422293459879,0,1,21,0,0,0,-0.6143608191727604,0,1,0,Cash on Delivery,1.0,2025-10-06,Low,Flag for Review
O000001761,S000039747,U001837,2025-10-12 21:03:49,organic,web,D41577728c4,IPe8c5806acf,578600.0,tier2,card,FLASH40,708.02,0.0,0.0,708.02,1,placed,1,2,354.01,Grocery,2025-09-13,regular,coupon_abuser,0,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,-0.8846987331313094,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001762,S000039779,U002357,2025-10-12 16:22:43,paid_social,mobile,Dede0da4091,IP93ea20eed0,576422.0,tier2,card,FLASH40,3894.51,500.0,0.0,3394.51,1,placed,3,5,2622.59,Fashion,2025-09-13,value,coupon_abuser,0,0,0.0,1.0,3083.74,12.838585598701762,0,0,16,0,0,0,-0.3685638862470814,0,1,0,Refund History,1.0,2025-10-06,Low,Flag for Review
O000001764,S000039804,U002219,2025-10-12 13:52:08,referral,mobile,Db3f60c77a4,IP1bd437c63d,572769.0,tier1,wallet,NO_COUPON,8388.57,0.0,0.0,8388.57,1,placed,3,6,3387.04,Electronics,2025-06-27,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0.3593658954213163,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001766,S000039854,U002806,2025-10-12 03:59:04,referral,mobile,D1782e7deae,IP6ab059d933,572163.0,tier2,cod,NO_COUPON,317.85,0.0,91.19,409.04,1,placed,1,3,105.95,Grocery,2025-10-10,regular,normal,1,0,0.0,0.0,0.0,0.0,0,1,3,1,0,0,-0.9478969020283775,0,1,0,Cash on Delivery | Late Night Order | New User,3.0,2025-10-06,High,Hold + Manual Review
O000001767,S000039917,U003062,2025-10-12 01:02:08,search,mobile,D9f0e91af9d,IP139894ea31,572788.0,tier2,cod,NO_COUPON,3637.17,0.0,0.0,3637.17,1,placed,2,4,1306.53,Fashion,2025-10-09,value,normal,1,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,-0.41024678545504606,0,1,0,Cash on Delivery | Late Night Order | New User,4.0,2025-10-06,High,Auto-Cancel
O000001768,S000039921,U003086,2025-10-12 01:05:50,email,web,D7c578950ae,IPe9d4dc1243,578963.0,tier1,upi,NO_COUPON,2936.3,0.0,0.0,2936.3,1,placed,3,4,2391.23,Beauty,2025-07-31,regular,normal,0,2,0.0,0.0,0.0,0.0,0,0,1,1,1,0,-0.5237708919596166,0,1,0,Late Night Order | Card Testing,2.0,2025-10-06,Medium,Flag for Review
O000001769,S000039958,U001585,2025-10-12 05:47:39,referral,mobile,D6a7395589f,IP66bef2aa87,577080.0,tier3,netbanking,NO_COUPON,1711.45,0.0,0.0,1711.45,1,placed,2,3,1165.8400000000001,Beauty,2025-10-11,regular,normal,1,2,0.0,0.0,0.0,0.0,0,0,5,0,1,0,-0.7221671735127194,0,1,0,Card Testing | New User,2.0,2025-10-06,Medium,Flag for Review
O000001770,S000040011,U002741,2025-10-12 06:16:25,organic,mobile,Dc507beedd3,IPdc47536260,579501.0,tier2,card,NO_COUPON,1939.97,0.0,0.0,1939.97,1,placed,3,4,1353.52,Beauty,2025-07-11,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,6,0,0,0,-0.6851524221060041,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001771,S000040029,U002295,2025-10-12 14:29:55,paid_social,web,D2c1953357d,IPee28e7e30a,572769.0,tier3,upi,CPN014,15913.95,120.0,0.0,15793.95,1,placed,2,6,5304.65,Electronics,2025-08-10,value,normal,0,0,0.0,0.0,0.0,0.7540554042208252,0,0,14,0,0,0,1.5782967108469512,0,1,0,,0.0,2025-10-06,Low,Flag for Review
O000001772,S000040053,U000774,2025-10-13 06:20:06,email,web,D44fbd26300,IP0ad89e7789,576334.0,tier2,upi,NO_COUPON,7098.37,0.0,0.0,7098.37,0,placed,4,8,4167.21,Home,2025-05-31,regular,normal,0,0,0.0,1.0,5568.46,0.0,0,0,6,0,0,0,0.1503844834444921,0,1,0,Refund History,1.0,2025-10-13,Low,Flag for Review
O000001773,S000040058,U002116,2025-10-13 02:25:57,search,mobile,D36e449a264,IPf232ff0df6,578796.0,tier1,card,NO_COUPON,1422.83,0.0,0.0,1422.83,0,placed,2,2,1422.83,Home,2025-08-20,value,normal,0,1,0.0,0.0,0.0,0.0,0,0,2,1,0,0,-0.7689166814376542,0,1,0,Late Night Order,1.0,2025-10-13,Low,Flag for Review
O000001774,S000040086,U002688,2025-10-13 03:45:52,search,web,D8e2ce9e35a,IPd0ae29e037,569539.0,tier2,card,NO_COUPON,3358.87,0.0,0.0,3358.87,0,placed,4,7,2228.83,Books,2025-09-12,regular,rto_prone,0,2,0.0,0.0,0.0,0.0,0,0,3,1,1,0,-0.4553247012457376,0,1,0,Late Night Order | Card Testing,2.0,2025-10-13,Medium,Flag for Review
O000001775,S000040104,U001964,2025-10-13 14:08:25,email,mobile,Db2203f59fd,IPd75b7c81bb,569539.0,tier1,wallet,NO_COUPON,2440.65,0.0,0.0,2440.65,0,placed,1,3,813.55,Home,2025-08-28,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,14,0,0,0,-0.6040542874380795,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001777,S000040146,U001723,2025-10-13 17:05:59,organic,web,Dac23efe760,IP34ea6f209f,565285.0,tier1,card,NO_COUPON,10280.42,0.0,0.0,10280.42,0,placed,3,7,5025.71,Grocery,2025-09-01,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,17,0,0,0,0.6658001569686385,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001778,S000040153,U002664,2025-10-13 01:13:18,organic,mobile,D7f21e47d8b,IPee95644c93,576422.0,tier2,netbanking,NO_COUPON,11379.81,0.0,0.0,11379.81,0,placed,4,7,6415.66,Sports,2025-08-26,value,card_tester,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.84387493181998,0,1,0,Late Night Order,1.0,2025-10-13,Low,Flag for Review
O000001779,S000040154,U001661,2025-10-13 09:46:17,organic,web,D10a97c007f,IP27d4978801,575618.0,tier2,card,NO_COUPON,5732.15,0.0,0.0,5732.15,0,placed,4,6,4598.11,Home,2025-09-15,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,9,0,0,0,-0.07091034268399722,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001780,S000040225,U002653,2025-10-13 01:23:28,email,web,Dca846b1ed6,IP4906fdd0d4,574360.0,tier2,cod,SHIPFREE,9692.81,80.0,0.0,9612.81,0,placed,4,7,6641.8,Fashion,2025-07-15,regular,normal,0,0,0.0,0.0,0.0,0.8253540510956059,0,1,1,1,0,0,0.5706214501854252,0,1,0,Cash on Delivery | Late Night Order,2.0,2025-10-13,Medium,Call Verification
O000001781,S000040243,U000604,2025-10-13 11:36:25,email,web,Da2097989a6,IP71625d55c4,563967.0,tier2,wallet,SHIPFREE,8839.62,80.0,0.0,8759.62,0,placed,1,3,2946.54,Electronics,2025-09-23,regular,normal,0,0,0.0,0.0,0.0,0.905016278980318,0,0,11,0,0,0,0.4324251621025648,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001782,S000040270,U000921,2025-10-13 21:23:47,organic,mobile,Dc6206e1e8e,IP5ec3a1bbcc,568518.0,tier2,card,NO_COUPON,18389.29,0.0,0.0,18389.29,0,placed,4,9,7730.07,Electronics,2025-09-25,premium,normal,0,0,1.0,1.0,18389.29,0.0,0,0,21,0,0,0,1.9792423381316453,0,1,0,RTO History | Refund History,2.0,2025-10-13,Medium,Flag for Review
O000001785,S000040335,U000360,2025-10-13 01:53:20,paid_social,web,D0fbacf3d39,IP83141a6c62,574573.0,tier2,upi,CPN014,9557.7,120.0,0.0,9437.7,0,placed,4,9,4018.65,Home,2025-06-20,regular,normal,0,2,0.0,0.0,0.0,1.2555321887064879,0,0,1,1,1,0,0.5487368752573609,0,1,0,Late Night Order | Card Testing,2.0,2025-10-13,Medium,Flag for Review
O000001786,S000040365,U000971,2025-10-13 14:10:07,search,mobile,D2b3bc0f6f9,IPb9d443b538,578600.0,tier3,upi,CPN010,626.72,125.34,0.0,501.38,0,placed,1,1,626.72,Sports,2025-07-31,regular,rto_prone,0,0,1.0,1.0,501.38,19.99936175644626,1,0,14,0,0,0,-0.897867380467936,0,1,0,High Discount | RTO History | Refund History,3.0,2025-10-13,High,Hold + Manual Review
O000001788,S000040400,U002327,2025-10-13 10:10:15,organic,web,D5959b5fb24,IP1c74a302d8,578896.0,tier2,cod,NO_COUPON,4344.77,0.0,0.0,4344.77,0,placed,3,6,2185.52,Electronics,2025-09-16,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,10,0,0,0,-0.29563258059161335,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001789,S000040401,U002523,2025-10-13 17:49:24,referral,web,D6f126a560f,IP55ba2a725e,563966.0,tier3,cod,NO_COUPON,3183.32,0.0,0.0,3183.32,0,placed,4,8,1732.04,Beauty,2025-06-20,premium,normal,0,0,0.0,0.0,0.0,0.0,0,1,17,0,0,0,-0.4837595848858953,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001790,S000040421,U002496,2025-10-13 21:44:58,organic,mobile,Def54bdefc1,IPccc8a1d6f8,577899.0,tier2,upi,NO_COUPON,12955.05,0.0,0.0,12955.05,0,placed,3,6,5657.81,Electronics,2025-08-24,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,1.099025977706178,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001791,S000040490,U001109,2025-10-13 16:33:45,organic,web,Df5bc5e0d32,IP1c0838707d,575588.0,tier2,cod,NO_COUPON,3255.89,0.0,0.0,3255.89,0,placed,2,5,1585.1000000000001,Grocery,2025-08-02,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,16,0,0,0,-0.47200498787213147,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001792,S000040510,U000887,2025-10-13 19:45:15,paid_social,web,D748eaec226,IP295efe5eba,577626.0,tier3,card,NO_COUPON,7608.59,0.0,0.0,7608.59,0,placed,4,10,2755.7700000000004,Grocery,2025-06-29,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,19,0,0,0,0.2330278689806999,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001793,S000040529,U000998,2025-10-13 17:20:28,search,web,Da960adb337,IP0eca1a8e42,577742.0,tier1,card,GROC10,408.16,40.82,84.54,451.89,0,placed,1,2,204.08,Grocery,2025-08-21,value,coupon_abuser,0,0,0.0,0.0,0.0,10.000980007840061,0,0,17,0,0,0,-0.933268851093928,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001794,S000040542,U002814,2025-10-13 19:03:10,email,mobile,D5ff2e4fb58,IP77f2428f35,563966.0,tier2,card,WELCOME20,1058.21,211.64,0.0,846.57,0,placed,2,3,582.08,Books,2025-09-29,premium,coupon_abuser,0,0,0.0,1.0,666.92,19.999811001597035,1,0,19,0,0,0,-0.8279763639946142,0,1,0,High Discount | Refund History,2.0,2025-10-13,Medium,Flag for Review
O000001795,S000040558,U002476,2025-10-13 09:35:46,referral,web,Dc9d827afde,IP89d90ce75e,574360.0,tier3,card,NO_COUPON,2814.5,0.0,0.0,2814.5,0,placed,2,3,1958.85,Fashion,2025-09-03,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,9,0,0,0,-0.5434995665672566,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001796,S000040591,U001225,2025-10-13 10:04:02,organic,mobile,Dc8626af76d,IPb9b23c1056,575614.0,tier1,cod,BEAUTY25,810.02,202.5,0.0,607.51,0,placed,1,2,405.01,Beauty,2025-06-19,regular,normal,0,0,0.0,0.0,0.0,24.999382731290588,1,1,10,0,0,0,-0.8681771829672759,0,1,0,High Discount | Cash on Delivery,2.0,2025-10-13,Medium,Call Verification
O000001797,S000040593,U000544,2025-10-13 05:00:54,organic,mobile,D512dbaaca8,IP86f9a513e8,572276.0,tier1,cod,FLAT150,2686.07,150.0,0.0,2536.07,0,placed,3,4,2511.61,Grocery,2025-07-20,value,normal,0,0,0.0,0.0,0.0,5.584366751424944,0,1,5,0,0,0,-0.5643021419355588,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001798,S000040713,U000548,2025-10-14 09:34:02,referral,mobile,De9cf21e8d0,IP4fc5349c78,569539.0,tier2,cod,FLASH40,487.96,0.0,45.51,533.47,0,placed,1,2,243.98,Books,2025-06-28,regular,coupon_abuser,0,0,1.0,0.0,0.0,0.0,0,1,9,0,0,0,-0.9203431677303017,0,1,0,Cash on Delivery | RTO History,2.0,2025-10-13,Medium,Call Verification
O000001799,S000040752,U002843,2025-10-14 13:24:42,organic,web,D8240cb3a5f,IP9c7d9e421d,577965.0,tier3,cod,NO_COUPON,4740.36,0.0,0.0,4740.36,0,placed,3,9,1580.12,Sports,2025-07-10,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,13,0,0,0,-0.23155650187210336,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001800,S000040758,U001060,2025-10-14 22:15:04,referral,web,D8a519bbc60,IPb7f80f6f3f,577934.0,tier1,card,NO_COUPON,5302.62,0.0,0.0,5302.62,0,placed,2,4,2651.31,Home,2025-07-04,premium,normal,0,1,0.0,0.0,0.0,0.0,0,0,22,0,0,0,-0.14048388623259844,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001801,S000040777,U001667,2025-10-14 15:00:26,paid_social,mobile,D1da88d5815,IP882c3ad2f4,574081.0,tier2,card,NO_COUPON,5017.58,0.0,0.0,5017.58,0,placed,3,6,3455.43,Beauty,2025-09-10,regular,high_refunder,0,0,0.0,1.0,4923.74,0.0,0,0,15,0,0,0,-0.18665352014197215,0,1,0,Refund History,1.0,2025-10-13,Low,Flag for Review
O000001802,S000040833,U000447,2025-10-14 17:50:38,referral,mobile,D575fa71011,IPb9af780ba9,569539.0,tier2,upi,CPN008,4504.6,150.0,0.0,4354.6,0,placed,4,6,3232.6800000000003,Fashion,2025-07-14,regular,normal,0,0,0.0,0.0,0.0,3.3299294054966033,0,0,17,0,0,0,-0.26974395938850076,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001803,S000040849,U001730,2025-10-14 17:15:22,paid_social,web,D80ff91f191,IP073ca60ea8,575439.0,tier2,card,NO_COUPON,3098.86,0.0,0.0,3098.86,0,placed,2,4,1549.43,Beauty,2025-07-15,premium,normal,0,0,0.0,1.0,2867.52,0.0,0,0,17,0,0,0,-0.4974400763256431,0,1,0,Refund History,1.0,2025-10-13,Low,Flag for Review
O000001805,S000040855,U001333,2025-10-14 18:40:29,email,web,Dbf552e2b6f,IPeaf3306e4b,577742.0,tier1,upi,CPN014,10173.26,120.0,0.0,10053.26,0,placed,4,9,4747.99,Fashion,2025-07-16,value,normal,0,0,0.0,0.0,0.0,1.1795628933105022,0,0,18,0,0,0,0.6484428107374833,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001806,S000040936,U000919,2025-10-14 03:19:06,search,mobile,D32d79cff99,IP9dc048c81c,565285.0,tier1,card,NO_COUPON,1832.07,0.0,0.0,1832.07,0,placed,3,5,1361.29,Fashion,2025-08-23,value,normal,0,1,0.0,0.0,0.0,0.0,0,0,3,1,0,0,-0.7026296305638398,0,1,0,Late Night Order,1.0,2025-10-13,Low,Flag for Review
O000001807,S000040948,U000051,2025-10-14 08:17:31,paid_social,mobile,Df815411ae3,IP4a940b0598,572149.0,tier2,card,NO_COUPON,12259.82,0.0,0.0,12259.82,0,placed,2,3,6620.12,Electronics,2025-05-25,value,normal,0,1,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.9864154157400894,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001808,S000040958,U002530,2025-10-14 04:38:27,paid_social,mobile,D5a3f86d2cc,IPe3e7340a6d,577742.0,tier3,upi,NO_COUPON,5496.89,0.0,0.0,5496.89,0,placed,2,3,4418.389999999999,Home,2025-10-11,regular,normal,1,0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,-0.10901681220939448,0,1,0,Late Night Order | New User,2.0,2025-10-13,Medium,Flag for Review
O000001810,S000040972,U001193,2025-10-14 23:01:56,search,web,D_RING_01,IP_RING_SHAR,568518.0,tier2,cod,NO_COUPON,1486.3,0.0,0.0,1486.3,0,placed,3,4,1180.57,Books,2025-08-31,value,coupon_abuser,0,0,0.0,0.0,0.0,0.0,0,1,23,1,0,0,-0.7586360658600934,0,10,1,Cash on Delivery | Late Night Order | Device Shared 3+ Accounts,3.0,2025-10-13,High,Hold + Manual Review
O000001812,S000041054,U002447,2025-10-14 17:08:55,organic,mobile,D1f59d64f69,IP834dadc140,569190.0,tier1,card,CPN014,6810.73,120.0,0.0,6690.73,0,placed,2,5,2475.88,Home,2025-08-21,value,normal,0,0,0.0,0.0,0.0,1.7619256672926398,0,0,17,0,0,0,0.10379371198191745,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001814,S000041102,U001726,2025-10-14 18:40:40,referral,mobile,D00e64af2f7,IPba2bb31b93,577970.0,tier1,card,NO_COUPON,6105.89,0.0,0.0,6105.89,0,placed,4,6,4625.610000000001,Home,2025-09-28,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,18,0,0,0,-0.010373439171194212,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001815,S000041107,U000660,2025-10-14 00:37:26,search,mobile,Da30b1d2777,IP372ac9e3de,569190.0,tier2,netbanking,NO_COUPON,2629.03,0.0,0.0,2629.03,0,placed,3,4,1918.6399999999999,Fashion,2025-06-20,premium,normal,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,-0.5735412519488575,0,1,0,Late Night Order,1.0,2025-10-13,Low,Flag for Review
O000001816,S000041216,U000340,2025-10-15 10:19:52,organic,mobile,D47a4dd1b9b,IP2e2e2f632b,578796.0,tier1,card,NO_COUPON,3536.95,0.0,0.0,3536.95,0,placed,2,4,2016.05,Home,2025-09-15,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,10,0,0,0,-0.42648001837111904,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001818,S000041227,U001761,2025-10-15 10:58:21,email,mobile,D4ce9f38333,IP9164aa7687,571631.0,tier2,cod,NO_COUPON,1458.07,0.0,0.0,1458.07,0,placed,1,1,1458.07,Electronics,2025-06-25,value,coupon_abuser,0,0,0.0,0.0,0.0,0.0,0,1,10,0,0,0,-0.7632086478319627,0,1,0,Cash on Delivery,1.0,2025-10-13,Low,Flag for Review
O000001822,S000041368,U000998,2025-10-15 17:59:34,email,web,Da960adb337,IPcfe136a5f5,577742.0,tier1,card,FLASH40,9079.9,500.0,0.0,8579.9,0,placed,4,7,6255.53,Sports,2025-08-21,value,coupon_abuser,0,0,0.0,0.0,0.0,5.506668575645106,0,0,17,0,0,0,0.47134475105760365,0,1,0,,0.0,2025-10-13,Low,Flag for Review
O000001824,S000041395,U000106,2025-10-15 08:09:29,organic,mobile,D85a258f350,IP9c2acfe3f1,571631.0,tier2,cod,NO_COUPON,10833.39,0.0,0.0,10833.39,0,placed,4,6,10610.77,Electronics,2025-10-01,value,normal,0,0,0.0,1.0,0.0,0.0,0,1,8,0,0,0,0.7553680157353603,0,1,0,Cash on Delivery | Refund History,2.0,2025-10-13,Medium,Call Verification
O000001825,S000041404,U001866,2025-10-15 12:51:03,organic,mobile,Da77ffdf922,IP1535bce015,563967.0,tier2,card,BEAUTY25,11614.16,300.0,0.0,11314.16,0,cancelled_payment_failed,4,10,4939.08,Home,2025-08-16,premium,card_tester,0,4,0.0,0.0,0.0,2.5830537895121126,0,0,12,0,1,0,0.8818340032017571,0,1,0,Card Testing,1.0,2025-10-13,Low,Flag for Review
O000001826,S000041422,U001392,2025-10-15 08:30:27,referral,web,De1b64f9233,IPcd64230afc,573828.0,tier1,card,NO_COUPON,3227.62,0.0,0.0,3227.62,0,placed,1,2,1613.81,Home,2025-10-05,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,-0.47658404888328076,0,1,0,,0.0,2025-10-13,Low,Flag for Review
